variable,value,count
county_ansi,1074088.0,9660
county_ansi,1074089.0,3634
county_ansi,1074090.0,1863
county_ansi,1074091.0,943
county_ansi,1074092.0,897
county_ansi,1074093.0,460
county_ansi,1074094.0,3956
county_ansi,1074095.0,1150
county_ansi,1074096.0,1541
county_ansi,1074097.0,598
county_ansi,1074098.0,2277
county_ansi,1074099.0,552
county_ansi,1101788.0,153
county_ansi,1101789.0,72
county_ansi,1101790.0,153
county_ansi,1101791.0,63
county_ansi,1101792.0,117
county_ansi,1101793.0,81
county_ansi,1101794.0,198
county_ansi,1101795.0,180
county_ansi,1101796.0,450
county_ansi,1101797.0,225
county_ansi,1101798.0,216
county_ansi,1101799.0,153
county_ansi,1101800.0,54
county_ansi,1101801.0,747
county_ansi,1101802.0,81
county_ansi,1101803.0,351
county_ansi,1101804.0,81
county_ansi,1101805.0,108
county_ansi,1101806.0,315
county_ansi,1101807.0,117
county_ansi,1101808.0,198
county_ansi,1101809.0,81
county_ansi,1101810.0,63
county_ansi,1101811.0,270
county_ansi,1101812.0,153
county_ansi,1101813.0,252
county_ansi,1101814.0,63
county_ansi,1101815.0,72
county_ansi,1101816.0,63
county_ansi,1101817.0,54
county_ansi,1101818.0,99
county_ansi,1101819.0,144
county_ansi,1101820.0,135
county_ansi,1101821.0,90
county_ansi,1101822.0,126
county_ansi,1101823.0,252
county_ansi,1101824.0,126
county_ansi,1101825.0,126
county_ansi,1101826.0,108
county_ansi,1101827.0,333
county_ansi,1101828.0,189
county_ansi,1101829.0,198
county_ansi,1101830.0,108
county_ansi,1101831.0,72
county_ansi,1101832.0,99
county_ansi,1101833.0,243
county_ansi,1101834.0,234
county_ansi,1101835.0,270
county_ansi,1101836.0,126
county_ansi,1101837.0,90
county_ansi,1101838.0,297
county_ansi,1101839.0,108
county_ansi,1101840.0,99
county_ansi,1101841.0,117
county_ansi,1101842.0,2322
county_ansi,1101843.0,261
county_ansi,1101844.0,252
county_ansi,1101845.0,153
county_ansi,1101846.0,90
county_ansi,1101847.0,279
county_ansi,1101848.0,369
county_ansi,1101849.0,189
county_ansi,1101850.0,234
county_ansi,1101851.0,144
county_ansi,1101852.0,81
county_ansi,1101853.0,324
county_ansi,1101854.0,126
county_ansi,1101855.0,234
county_ansi,1101856.0,252
county_ansi,1101857.0,99
county_ansi,1101858.0,81
county_ansi,1101859.0,2367
county_ansi,1101860.0,288
county_ansi,1101861.0,207
county_ansi,1101862.0,108
county_ansi,1101863.0,54
county_ansi,1101864.0,135
county_ansi,1135845.0,85
county_ansi,1135846.0,165
county_ansi,1135847.0,165
county_ansi,1135848.0,90
county_ansi,1135849.0,140
county_ansi,1135850.0,15
county_ansi,1135851.0,25
county_ansi,1135852.0,15
county_ansi,1135853.0,270
county_ansi,1135854.0,95
county_ansi,1135855.0,400
county_ansi,1135856.0,160
county_ansi,1135857.0,450
county_ansi,1135858.0,120
county_ansi,1135859.0,615
county_ansi,1135860.0,25
county_ansi,1135861.0,565
county_ansi,1135862.0,80
county_ansi,1135863.0,25
county_ansi,1135864.0,145
county_ansi,1135865.0,15
county_ansi,1135866.0,105
county_ansi,1155126.0,120
county_ansi,1155127.0,600
county_ansi,1155128.0,85
county_ansi,1155129.0,135
county_ansi,1155130.0,250
county_ansi,1155131.0,65
county_ansi,1155132.0,75
county_ansi,1155133.0,235
county_ansi,1155134.0,215
county_ansi,1155135.0,60
county_ansi,1155136.0,70
county_ansi,1155137.0,715
county_ansi,1156673.0,225
county_ansi,1164165.0,95
county_ansi,1209171.0,200
county_ansi,1209172.0,1020
county_ansi,1209173.0,1520
county_ansi,1209174.0,1150
county_ansi,1209175.0,350
county_ansi,1209176.0,585
county_ansi,1209177.0,2145
county_ansi,1209178.0,745
county_ansi,1209179.0,400
county_ansi,1209180.0,90
county_ansi,1209181.0,1205
county_ansi,1209182.0,790
county_ansi,1209183.0,900
county_ansi,1209184.0,250
county_ansi,1209185.0,755
county_ansi,1209186.0,375
county_ansi,1209187.0,8440
county_ansi,1209188.0,340
county_ansi,1209189.0,210
county_ansi,1209190.0,885
county_ansi,1209191.0,1530
county_ansi,1209192.0,150
county_ansi,1209193.0,795
county_ansi,1210234.0,210
county_ansi,1210235.0,210
county_ansi,1213656.0,245
county_ansi,1213657.0,6615
county_ansi,1213658.0,340
county_ansi,1213659.0,465
county_ansi,1213660.0,305
county_ansi,1213661.0,445
county_ansi,1213662.0,675
county_ansi,1213663.0,50
county_ansi,1213664.0,255
county_ansi,1213665.0,210
county_ansi,1213666.0,340
county_ansi,1213667.0,820
county_ansi,1213668.0,145
county_ansi,1213669.0,45
county_ansi,1213670.0,375
county_ansi,1213671.0,65
county_ansi,1213672.0,295
county_ansi,1213673.0,345
county_ansi,1213674.0,185
county_ansi,1213675.0,820
county_ansi,1213676.0,375
county_ansi,1213677.0,430
county_ansi,1213678.0,500
county_ansi,1213679.0,125
county_ansi,1213680.0,2155
county_ansi,1213681.0,75
county_ansi,1213682.0,155
county_ansi,1213683.0,90
county_ansi,1213684.0,165
county_ansi,1213685.0,625
county_ansi,1213686.0,125
county_ansi,1213687.0,75
county_ansi,1213688.0,205
county_ansi,1213689.0,135
county_ansi,1213690.0,240
county_ansi,1213691.0,165
county_ansi,1213692.0,175
county_ansi,1214033.0,220
county_ansi,1214034.0,280
county_ansi,1214112.0,645
county_ansi,1214720.0,460
county_ansi,1214721.0,170
county_ansi,1219777.0,297
county_ansi,1219778.0,1002
county_ansi,1219779.0,560
county_ansi,1219781.0,3692
county_ansi,1219782.0,819
county_ansi,1244251.0,1515
county_ansi,1244717.0,1005
county_ansi,1244832.0,540
county_ansi,1245489.0,2400
county_ansi,1245652.0,405
county_ansi,1245666.0,285
county_ansi,1247979.0,1335
county_ansi,1247980.0,195
county_ansi,1247981.0,1455
county_ansi,1247982.0,270
county_ansi,1247983.0,300
county_ansi,1247984.0,1455
county_ansi,1247985.0,1305
county_ansi,1247986.0,255
county_ansi,1247987.0,510
county_ansi,1247988.0,390
county_ansi,1247989.0,450
county_ansi,1247990.0,450
county_ansi,1247991.0,555
county_ansi,1247992.0,555
county_ansi,1247993.0,375
county_ansi,1247998.0,1350
county_ansi,1247999.0,255
county_ansi,1248000.0,405
county_ansi,1248001.0,1200
county_ansi,1248002.0,585
county_ansi,1248003.0,795
county_ansi,1248004.0,345
county_ansi,1248005.0,1965
county_ansi,1248006.0,300
county_ansi,1248007.0,645
county_ansi,1248008.0,600
county_ansi,1248009.0,645
county_ansi,1248010.0,330
county_ansi,1248011.0,300
county_ansi,1248012.0,240
county_ansi,1248013.0,525
county_ansi,1248014.0,870
county_ansi,1248015.0,1050
county_ansi,1248016.0,345
county_ansi,1248017.0,480
county_ansi,1248018.0,495
county_ansi,1248019.0,1680
county_ansi,1248592.0,1665
county_ansi,1249299.0,2370
county_ansi,1252740.0,2805
county_ansi,1265759.0,36
county_ansi,1265760.0,28
county_ansi,1265761.0,12
county_ansi,1265762.0,24
county_ansi,1265763.0,52
county_ansi,1265764.0,44
county_ansi,1265765.0,12
county_ansi,1265766.0,28
county_ansi,1265767.0,12
county_ansi,1265768.0,20
county_ansi,1265769.0,120
county_ansi,1265770.0,32
county_ansi,1265771.0,28
county_ansi,1265772.0,284
county_ansi,1265773.0,24
county_ansi,1265774.0,32
county_ansi,1265775.0,24
county_ansi,1265776.0,40
county_ansi,1265777.0,32
county_ansi,1265778.0,20
county_ansi,1265779.0,48
county_ansi,1265780.0,24
county_ansi,1265781.0,40
county_ansi,1265782.0,72
county_ansi,1265783.0,36
county_ansi,1265784.0,52
county_ansi,1265785.0,48
county_ansi,1265786.0,48
county_ansi,1265787.0,36
county_ansi,1265788.0,40
county_ansi,1265789.0,28
county_ansi,1265790.0,56
county_ansi,1265791.0,112
county_ansi,1265792.0,32
county_ansi,1265793.0,64
county_ansi,1265794.0,32
county_ansi,1265811.0,48
county_ansi,1265812.0,16
county_ansi,1266972.0,24
county_ansi,1266973.0,40
county_ansi,1266974.0,20
county_ansi,1266975.0,32
county_ansi,1266976.0,52
county_ansi,1266977.0,16
county_ansi,1266978.0,20
county_ansi,1266979.0,20
county_ansi,1266980.0,64
county_ansi,1266981.0,12
county_ansi,1266982.0,16
county_ansi,1266983.0,20
county_ansi,1266984.0,4
county_ansi,1266985.0,52
county_ansi,1266986.0,40
county_ansi,1266987.0,36
county_ansi,1266988.0,24
county_ansi,1266989.0,36
county_ansi,1266990.0,40
county_ansi,1266991.0,148
county_ansi,1266992.0,36
county_ansi,1266993.0,24
county_ansi,1266994.0,44
county_ansi,1266995.0,180
county_ansi,1266996.0,44
county_ansi,1266997.0,20
county_ansi,1266998.0,12
county_ansi,1267177.0,16
county_ansi,1383786.0,110
county_ansi,1383787.0,20
county_ansi,1383788.0,220
county_ansi,1383789.0,30
county_ansi,1383790.0,55
county_ansi,1383791.0,40
county_ansi,1383792.0,120
county_ansi,1383793.0,90
county_ansi,1383794.0,25
county_ansi,1383795.0,50
county_ansi,1383796.0,105
county_ansi,1383797.0,20
county_ansi,1383798.0,85
county_ansi,1383799.0,245
county_ansi,1383800.0,3565
county_ansi,1383801.0,30
county_ansi,1383802.0,35
county_ansi,1383803.0,55
county_ansi,1383804.0,210
county_ansi,1383805.0,315
county_ansi,1383806.0,375
county_ansi,1383807.0,40
county_ansi,1383808.0,25
county_ansi,1383809.0,45
county_ansi,1383810.0,90
county_ansi,1383811.0,65
county_ansi,1383812.0,100
county_ansi,1383813.0,200
county_ansi,1383814.0,125
county_ansi,1383815.0,35
county_ansi,1383816.0,510
county_ansi,1383817.0,20
county_ansi,1383818.0,40
county_ansi,1383819.0,90
county_ansi,1383820.0,40
county_ansi,1383821.0,70
county_ansi,1383822.0,125
county_ansi,1383823.0,20
county_ansi,1383824.0,80
county_ansi,1383825.0,25
county_ansi,1383826.0,20
county_ansi,1383827.0,25
county_ansi,1383828.0,1085
county_ansi,1383829.0,35
county_ansi,1383830.0,60
county_ansi,1383831.0,125
county_ansi,1383832.0,70
county_ansi,1383833.0,40
county_ansi,1383834.0,155
county_ansi,1383835.0,80
county_ansi,1383836.0,25
county_ansi,1383837.0,20
county_ansi,1383838.0,20
county_ansi,1383839.0,20
county_ansi,1383840.0,25
county_ansi,1383841.0,45
county_ansi,1383842.0,4135
county_ansi,1383843.0,45
county_ansi,1383844.0,50
county_ansi,1383845.0,20
county_ansi,1383846.0,35
county_ansi,1383847.0,795
county_ansi,1383848.0,40
county_ansi,1383849.0,35
county_ansi,1383850.0,30
county_ansi,1383851.0,45
county_ansi,1383852.0,45
county_ansi,1383853.0,200
county_ansi,1383854.0,20
county_ansi,1383855.0,955
county_ansi,1383856.0,245
county_ansi,1383857.0,105
county_ansi,1383858.0,65
county_ansi,1383859.0,80
county_ansi,1383860.0,130
county_ansi,1383861.0,20
county_ansi,1383862.0,35
county_ansi,1383863.0,20
county_ansi,1383864.0,760
county_ansi,1383865.0,40
county_ansi,1383866.0,75
county_ansi,1383867.0,50
county_ansi,1383868.0,40
county_ansi,1383869.0,465
county_ansi,1383870.0,30
county_ansi,1383871.0,65
county_ansi,1383872.0,20
county_ansi,1383873.0,45
county_ansi,1383874.0,70
county_ansi,1383875.0,35
county_ansi,1383876.0,195
county_ansi,1383877.0,105
county_ansi,1383878.0,70
county_ansi,1383879.0,350
county_ansi,1383880.0,150
county_ansi,1383881.0,35
county_ansi,1383882.0,55
county_ansi,1383883.0,40
county_ansi,1383884.0,20
county_ansi,1383885.0,95
county_ansi,1383886.0,5135
county_ansi,1383887.0,130
county_ansi,1383888.0,30
county_ansi,1383889.0,50
county_ansi,1383890.0,255
county_ansi,1383891.0,40
county_ansi,1383892.0,135
county_ansi,1383893.0,1335
county_ansi,1383894.0,110
county_ansi,1383895.0,75
county_ansi,1383896.0,75
county_ansi,1383897.0,105
county_ansi,1383898.0,105
county_ansi,1383899.0,150
county_ansi,1383900.0,25
county_ansi,1383901.0,170
county_ansi,1383902.0,40
county_ansi,1383903.0,20
county_ansi,1383904.0,30
county_ansi,1383905.0,45
county_ansi,1383906.0,100
county_ansi,1383907.0,25
county_ansi,1383908.0,545
county_ansi,1383909.0,25
county_ansi,1383910.0,105
county_ansi,1383911.0,180
county_ansi,1383912.0,55
county_ansi,1383913.0,75
county_ansi,1383914.0,150
county_ansi,1383915.0,60
county_ansi,1383916.0,30
county_ansi,1383917.0,30
county_ansi,1383918.0,100
county_ansi,1383919.0,35
county_ansi,1383920.0,25
county_ansi,1383921.0,20
county_ansi,1383922.0,90
county_ansi,1383923.0,30
county_ansi,1383924.0,35
county_ansi,1383925.0,160
county_ansi,1383926.0,60
county_ansi,1383927.0,45
county_ansi,1383928.0,95
county_ansi,1383929.0,75
county_ansi,1383930.0,85
county_ansi,1383931.0,150
county_ansi,1383932.0,105
county_ansi,1383933.0,40
county_ansi,1383934.0,70
county_ansi,1383935.0,45
county_ansi,1383936.0,20
county_ansi,1383937.0,505
county_ansi,1383938.0,75
county_ansi,1383939.0,20
county_ansi,1383940.0,50
county_ansi,1383941.0,30
county_ansi,1383942.0,20
county_ansi,1383943.0,90
county_ansi,1383944.0,80
county_ansi,1383945.0,50
county_ansi,1383946.0,455
county_ansi,1383947.0,30
county_ansi,1383948.0,70
county_ansi,1383949.0,30
county_ansi,1383950.0,235
county_ansi,1383951.0,55
county_ansi,1383952.0,50
county_ansi,1383953.0,30
county_ansi,1383954.0,75
county_ansi,1383955.0,470
county_ansi,1383956.0,35
county_ansi,1383957.0,40
county_ansi,1383958.0,30
county_ansi,1383959.0,125
county_ansi,1383960.0,150
county_ansi,1383961.0,115
county_ansi,1383962.0,45
county_ansi,1383963.0,640
county_ansi,1383964.0,20
county_ansi,1383965.0,35
county_ansi,1383966.0,170
county_ansi,1383967.0,140
county_ansi,1383968.0,95
county_ansi,1383969.0,225
county_ansi,1383970.0,45
county_ansi,1383971.0,45
county_ansi,1383972.0,105
county_ansi,1383973.0,120
county_ansi,1383974.0,35
county_ansi,1383975.0,40
county_ansi,1383976.0,110
county_ansi,1383977.0,25
county_ansi,1383978.0,30
county_ansi,1383979.0,110
county_ansi,1383980.0,55
county_ansi,1383981.0,50
county_ansi,1383982.0,25
county_ansi,1383983.0,75
county_ansi,1383984.0,85
county_ansi,1383985.0,55
county_ansi,1383986.0,115
county_ansi,1383987.0,40
county_ansi,1383988.0,55
county_ansi,1383989.0,55
county_ansi,1383990.0,125
county_ansi,1383991.0,35
county_ansi,1383992.0,20
county_ansi,1383993.0,55
county_ansi,1383994.0,40
county_ansi,1383995.0,70
county_ansi,1383996.0,35
county_ansi,1383997.0,365
county_ansi,1383998.0,20
county_ansi,1383999.0,50
county_ansi,1384000.0,50
county_ansi,1384001.0,40
county_ansi,1384002.0,20
county_ansi,1384003.0,20
county_ansi,1384004.0,40
county_ansi,1384005.0,3475
county_ansi,1384006.0,170
county_ansi,1384007.0,30
county_ansi,1384008.0,35
county_ansi,1384009.0,25
county_ansi,1384010.0,95
county_ansi,1384011.0,170
county_ansi,1384012.0,1235
county_ansi,1384013.0,100
county_ansi,1384014.0,85
county_ansi,1384015.0,105
county_ansi,1384016.0,30
county_ansi,1384017.0,70
county_ansi,1384018.0,95
county_ansi,1384019.0,90
county_ansi,1384020.0,175
county_ansi,1384021.0,80
county_ansi,1384022.0,105
county_ansi,1384023.0,40
county_ansi,1384024.0,105
county_ansi,1384025.0,350
county_ansi,1384026.0,65
county_ansi,1384027.0,50
county_ansi,1384028.0,310
county_ansi,1384029.0,35
county_ansi,1384030.0,65
county_ansi,1384031.0,445
county_ansi,1384032.0,80
county_ansi,1384033.0,25
county_ansi,1384034.0,130
county_ansi,1384035.0,70
county_ansi,1384036.0,30
county_ansi,1384037.0,45
county_ansi,1384038.0,35
county_ansi,1384039.0,30
county_ansi,1448015.0,99
county_ansi,1448017.0,1190
county_ansi,1448018.0,220
county_ansi,1448019.0,33
county_ansi,1448020.0,5226
county_ansi,1448021.0,374
county_ansi,1448022.0,132
county_ansi,1448023.0,121
county_ansi,1448024.0,198
county_ansi,1448025.0,440
county_ansi,1448026.0,132
county_ansi,1448027.0,187
county_ansi,1448028.0,176
county_ansi,1448029.0,66
county_ansi,1448030.0,55
county_ansi,1448031.0,21554
county_ansi,1448032.0,200
county_ansi,1448033.0,319
county_ansi,1448034.0,253
county_ansi,1448035.0,495
county_ansi,1448036.0,704
county_ansi,1448037.0,286
county_ansi,1448038.0,3509
county_ansi,1448039.0,418
county_ansi,1448040.0,1144
county_ansi,1448041.0,116
county_ansi,1448042.0,1749
county_ansi,1455158.0,198
county_ansi,1455966.0,583
county_ansi,1461757.0,184
county_ansi,1461758.0,144
county_ansi,1461759.0,136
county_ansi,1461760.0,256
county_ansi,1461761.0,104
county_ansi,1461762.0,128
county_ansi,1461763.0,40
county_ansi,1461764.0,80
county_ansi,1461765.0,136
county_ansi,1461766.0,160
county_ansi,1461767.0,256
county_ansi,1461768.0,160
county_ansi,1461769.0,208
county_ansi,1461770.0,208
county_ansi,1480091.0,108
county_ansi,1480095.0,78
county_ansi,1480097.0,324
county_ansi,1480098.0,162
county_ansi,1480107.0,84
county_ansi,1480108.0,120
county_ansi,1480109.0,30
county_ansi,1480111.0,462
county_ansi,1480118.0,36
county_ansi,1480119.0,1470
county_ansi,1480120.0,132
county_ansi,1480124.0,138
county_ansi,1480126.0,78
county_ansi,1480129.0,42
county_ansi,1480132.0,228
county_ansi,1480133.0,570
county_ansi,1480135.0,126
county_ansi,1480136.0,42
county_ansi,1480137.0,42
county_ansi,1480138.0,48
county_ansi,1480139.0,48
county_ansi,1480141.0,570
county_ansi,1480145.0,30
county_ansi,1480147.0,48
county_ansi,1480150.0,72
county_ansi,1480151.0,42
county_ansi,1480152.0,48
county_ansi,1480157.0,186
county_ansi,1480160.0,72
county_ansi,1480161.0,558
county_ansi,1480164.0,42
county_ansi,1480165.0,204
county_ansi,1480166.0,114
county_ansi,1480171.0,90
county_ansi,1480172.0,168
county_ansi,1480173.0,174
county_ansi,1480174.0,48
county_ansi,1480179.0,60
county_ansi,1480182.0,90
county_ansi,1488970.0,192
county_ansi,1492239.0,78
county_ansi,1492359.0,72
county_ansi,1492442.0,54
county_ansi,1493928.0,66
county_ansi,1493961.0,90
county_ansi,1494061.0,42
county_ansi,1494109.0,42
county_ansi,1494354.0,42
county_ansi,1494434.0,150
county_ansi,1494551.0,66
county_ansi,1494590.0,66
county_ansi,1494613.0,54
county_ansi,1494707.0,102
county_ansi,1494761.0,72
county_ansi,1496538.0,108
county_ansi,1496656.0,84
county_ansi,1496705.0,138
county_ansi,1497238.0,66
county_ansi,1497376.0,72
county_ansi,1497431.0,114
county_ansi,1497573.0,102
county_ansi,1497748.0,140
county_ansi,1497770.0,42
county_ansi,1497831.0,102
county_ansi,1497999.0,90
county_ansi,1498172.0,114
county_ansi,1498359.0,126
county_ansi,1498415.0,174
county_ansi,1498416.0,36
county_ansi,1498417.0,18
county_ansi,1498420.0,42
county_ansi,1498421.0,108
county_ansi,1498422.0,48
county_ansi,1498423.0,30
county_ansi,1498424.0,46
county_ansi,1498425.0,42
county_ansi,1498426.0,30
county_ansi,1498428.0,54
county_ansi,1498429.0,120
county_ansi,1498430.0,42
county_ansi,1498431.0,30
county_ansi,1498434.0,12
county_ansi,1498435.0,54
county_ansi,1498436.0,30
county_ansi,1498438.0,30
county_ansi,1498439.0,138
county_ansi,1498443.0,36
county_ansi,1498554.0,192
county_ansi,1498555.0,282
county_ansi,1498556.0,198
county_ansi,1498557.0,306
county_ansi,1498558.0,390
county_ansi,1498559.0,600
county_ansi,1498560.0,174
county_ansi,1498563.0,60
county_ansi,1500440.0,42
county_ansi,1500545.0,96
county_ansi,1500747.0,150
county_ansi,1500936.0,66
county_ansi,1501122.0,60
county_ansi,1501196.0,102
county_ansi,1501379.0,78
county_ansi,1501465.0,84
county_ansi,1501502.0,72
county_ansi,1502770.0,156
county_ansi,1513272.0,336
county_ansi,1513273.0,91
county_ansi,1513274.0,273
county_ansi,1513275.0,77
county_ansi,1513302.0,1708
county_ansi,1514052.0,322
county_ansi,1529156.0,504
county_ansi,1529157.0,189
county_ansi,1529159.0,3626
county_ansi,1529219.0,203
county_ansi,1529220.0,161
county_ansi,1529221.0,273
county_ansi,1529222.0,5411
county_ansi,1529223.0,1470
county_ansi,1529224.0,1246
county_ansi,1529225.0,2408
county_ansi,1529226.0,1967
county_ansi,1531341.0,469
county_ansi,1531402.0,847
county_ansi,1531601.0,217
county_ansi,1531818.0,329
county_ansi,1531819.0,434
